method;N;M;threads;chunkSize;ExecutingTime;
Guided;200;200;7;11;0.00770527;
Guided;200;200;7;21;0.00775995;
Guided;200;200;7;31;0.00741089;
Guided;200;200;7;41;0.00757143;
Guided;200;200;7;51;0.00933223;
Guided;200;200;7;61;0.0105576;
Guided;200;200;7;71;0.0138773;
Guided;200;200;7;81;0.0139638;
Guided;200;200;7;91;0.0155632;
Guided;200;200;7;101;0.0201375;
Guided;200;200;7;111;0.0199522;
Guided;200;200;7;121;0.0213555;
Guided;200;200;7;131;0.0224118;
Guided;200;200;7;141;0.0239138;
Guided;200;200;7;151;0.0253885;
Guided;200;200;7;161;0.0283023;
Guided;200;200;7;171;0.0292043;
Guided;200;200;7;181;0.0372407;
Guided;200;200;7;191;0.0322623;
Guided;200;200;8;1;0.00550098;
Guided;200;200;8;11;0.00541551;
Guided;200;200;8;21;0.00711591;
Guided;200;200;8;31;0.00604737;
Guided;200;200;8;41;0.00860479;
Guided;200;200;8;51;0.00938424;
Guided;200;200;8;61;0.0108233;
Guided;200;200;8;71;0.0160234;
Guided;200;200;8;81;0.0143919;
Guided;200;200;8;91;0.0157776;
Guided;200;200;8;101;0.0183083;
Guided;200;200;8;111;0.0195101;
Guided;200;200;8;121;0.0203841;
Guided;200;200;8;131;0.0233646;
Guided;200;200;8;141;0.023759;
Guided;200;200;8;151;0.0255485;
Guided;200;200;8;161;0.0274355;
Guided;200;200;8;171;0.0291144;
Guided;200;200;8;181;0.0306169;
Guided;200;200;8;191;0.0321679;
Guided;210;210;1;1;0.0389134;
Guided;210;210;1;11;0.0390179;
Guided;210;210;1;21;0.0387981;
Guided;210;210;1;31;0.0388403;
Guided;210;210;1;41;0.0389233;
Guided;210;210;1;51;0.038954;
Guided;210;210;1;61;0.0388177;
Guided;210;210;1;71;0.0394598;
Guided;210;210;1;81;0.0389423;
Guided;210;210;1;91;0.0387844;
Guided;210;210;1;101;0.0388542;
Guided;210;210;1;111;0.0387813;
Guided;210;210;1;121;0.0388304;
Guided;210;210;1;131;0.0388338;
Guided;210;210;1;141;0.0388549;
Guided;210;210;1;151;0.0388958;
Guided;210;210;1;161;0.0389664;
Guided;210;210;1;171;0.0387055;
Guided;210;210;1;181;0.0388678;
Guided;210;210;1;191;0.0396163;
Guided;210;210;1;201;0.0396463;
Guided;210;210;2;1;0.0198319;
Guided;210;210;2;11;0.019898;
Guided;210;210;2;21;0.0196953;
Guided;210;210;2;31;0.019763;
Guided;210;210;2;41;0.0202539;
Guided;210;210;2;51;0.0203051;
Guided;210;210;2;61;0.0206539;
Guided;210;210;2;71;0.0201439;
Guided;210;210;2;81;0.0200298;
Guided;210;210;2;91;0.0202931;
Guided;210;210;2;101;0.0200592;
Guided;210;210;2;111;0.0215076;
Guided;210;210;2;121;0.0232897;
Guided;210;210;2;131;0.0253046;
Guided;210;210;2;141;0.0272483;
Guided;210;210;2;151;0.0291626;
Guided;210;210;2;161;0.0313478;
Guided;210;210;2;171;0.0329937;
Guided;210;210;2;181;0.034926;
Guided;210;210;2;191;0.0369373;
Guided;210;210;2;201;0.038932;
Guided;210;210;3;1;0.0135162;
Guided;210;210;3;11;0.0133531;
Guided;210;210;3;21;0.014052;
Guided;210;210;3;31;0.0143787;
Guided;210;210;3;41;0.0152128;
Guided;210;210;3;51;0.0163687;
Guided;210;210;3;61;0.0145695;
Guided;210;210;3;71;0.0136073;
Guided;210;210;3;81;0.0156331;
Guided;210;210;3;91;0.0176687;
Guided;210;210;3;101;0.0195026;
Guided;210;210;3;111;0.0204162;
Guided;210;210;3;121;0.0223236;
Guided;210;210;3;131;0.0242025;
Guided;210;210;3;141;0.0260916;
Guided;210;210;3;151;0.0278884;
Guided;210;210;3;161;0.0298175;
Guided;210;210;3;171;0.0316906;
Guided;210;210;3;181;0.0334224;
Guided;210;210;3;191;0.0350912;
Guided;210;210;3;201;0.0373151;
Guided;210;210;4;1;0.0100574;
Guided;210;210;4;11;0.0102323;
Guided;210;210;4;21;0.0114873;
Guided;210;210;4;31;0.0118387;
Guided;210;210;4;41;0.0139351;
Guided;210;210;4;51;0.0104221;
Guided;210;210;4;61;0.0116815;
Guided;210;210;4;71;0.01377;
Guided;210;210;4;81;0.0150766;
Guided;210;210;4;91;0.0176066;
Guided;210;210;4;101;0.0195431;
Guided;210;210;4;111;0.0208421;
Guided;210;210;4;121;0.0233683;
Guided;210;210;4;131;0.025894;
Guided;210;210;4;141;0.0262225;
Guided;210;210;4;151;0.0278375;
Guided;210;210;4;161;0.0312062;
Guided;210;210;4;171;0.0317547;
Guided;210;210;4;181;0.0333932;
Guided;210;210;4;191;0.0353015;
Guided;210;210;4;201;0.0373422;
Guided;210;210;5;1;0.0084379;
Guided;210;210;5;11;0.00837191;
Guided;210;210;5;21;0.00959873;
Guided;210;210;5;31;0.0117611;
Guided;210;210;5;41;0.00828854;
Guided;210;210;5;51;0.00957614;
Guided;210;210;5;61;0.0118633;
Guided;210;210;5;71;0.0139428;
Guided;210;210;5;81;0.0152755;
Guided;210;210;5;91;0.0170558;
Guided;210;210;5;101;0.0198325;
Guided;210;210;5;111;0.0221151;
Guided;210;210;5;121;0.0224736;
Guided;210;210;5;131;0.0252112;
Guided;210;210;5;141;0.0260938;
Guided;210;210;5;151;0.0289658;
Guided;210;210;5;161;0.0311575;
Guided;210;210;5;171;0.0329005;
Guided;210;210;5;181;0.033877;
Guided;210;210;5;191;0.0353247;
Guided;210;210;5;201;0.041116;
Guided;210;210;6;1;0.00713466;
Guided;210;210;6;11;0.0076238;
Guided;210;210;6;21;0.00783332;
Guided;210;210;6;31;0.00942234;
Guided;210;210;6;41;0.00897368;
Guided;210;210;6;51;0.011921;
Guided;210;210;6;61;0.011442;
Guided;210;210;6;71;0.0137037;
Guided;210;210;6;81;0.0153718;
Guided;210;210;6;91;0.0170968;
Guided;210;210;6;101;0.0187511;
Guided;210;210;6;111;0.0205942;
Guided;210;210;6;121;0.0223464;
Guided;210;210;6;131;0.0248253;
Guided;210;210;6;141;0.0267893;
Guided;210;210;6;151;0.0285657;
Guided;210;210;6;161;0.0301217;
Guided;210;210;6;171;0.0318845;
Guided;210;210;6;181;0.0336266;
Guided;210;210;6;191;0.0359983;
Guided;210;210;6;201;0.0374497;
Guided;210;210;7;1;0.00595293;
Guided;210;210;7;11;0.00660511;
Guided;210;210;7;21;0.00865203;
Guided;210;210;7;31;0.00605186;
Guided;210;210;7;41;0.0103482;
Guided;210;210;7;51;0.0113767;
Guided;210;210;7;61;0.0116124;
Guided;210;210;7;71;0.0146176;
Guided;210;210;7;81;0.0157435;
Guided;210;210;7;91;0.0230712;
Guided;210;210;7;101;0.019582;
Guided;210;210;7;111;0.0212085;
Guided;210;210;7;121;0.0223883;
Guided;210;210;7;131;0.0243765;
Guided;210;210;7;141;0.0262433;
Guided;210;210;7;151;0.0280372;
Guided;210;210;7;161;0.0299217;
Guided;210;210;7;171;0.0319491;
Guided;210;210;7;181;0.0336759;
Guided;210;210;7;191;0.0355591;
Guided;210;210;7;201;0.0373003;
Guided;210;210;8;1;0.0067311;
Guided;210;210;8;11;0.00890294;
Guided;210;210;8;21;0.00775922;
Guided;210;210;8;31;0.00606167;
Guided;210;210;8;41;0.0114757;
Guided;210;210;8;51;0.0118057;
Guided;210;210;8;61;0.0122847;
Guided;210;210;8;71;0.015608;
Guided;210;210;8;81;0.015908;
Guided;210;210;8;91;0.0184682;
Guided;210;210;8;101;0.0193901;
Guided;210;210;8;111;0.0206358;
Guided;210;210;8;121;0.028118;
Guided;210;210;8;131;0.0243897;
Guided;210;210;8;141;0.0263662;
Guided;210;210;8;151;0.0280249;
Guided;210;210;8;161;0.0299471;
Guided;210;210;8;171;0.0315463;
Guided;210;210;8;181;0.0399503;
Guided;210;210;8;191;0.0356174;
Guided;210;210;8;201;0.0373143;
Guided;220;220;1;1;0.0499027;
Guided;220;220;1;11;0.0583479;
Guided;220;220;1;21;0.0591824;
Guided;220;220;1;31;0.0465893;
Guided;220;220;1;41;0.0506988;
Guided;220;220;1;51;0.0587797;
Guided;220;220;1;61;0.0571013;
Guided;220;220;1;71;0.0481917;
Guided;220;220;1;81;0.0524729;
Guided;220;220;1;91;0.0463965;
Guided;220;220;1;101;0.0468685;
Guided;220;220;1;111;0.0539383;
Guided;220;220;1;121;0.051077;
Guided;220;220;1;131;0.0479383;
Guided;220;220;1;141;0.0561605;
Guided;220;220;1;151;0.0490406;
Guided;220;220;1;161;0.047844;
Guided;220;220;1;171;0.0551073;
Guided;220;220;1;181;0.0501502;
Guided;220;220;1;191;0.0496873;
Guided;220;220;1;201;0.0501862;
Guided;220;220;1;211;0.0503599;
Guided;220;220;2;1;0.0235367;
Guided;220;220;2;11;0.0248996;
Guided;220;220;2;21;0.0277257;
Guided;220;220;2;31;0.0237137;
Guided;220;220;2;41;0.0271105;
Guided;220;220;2;51;0.0256953;
Guided;220;220;2;61;0.0271981;
Guided;220;220;2;71;0.0238907;
Guided;220;220;2;81;0.0237878;
Guided;220;220;2;91;0.0271844;
Guided;220;220;2;101;0.025752;
Guided;220;220;2;111;0.0232753;
Guided;220;220;2;121;0.0266529;
Guided;220;220;2;131;0.0281099;
Guided;220;220;2;141;0.0299673;
Guided;220;220;2;151;0.0372469;
Guided;220;220;2;161;0.0426712;
Guided;220;220;2;171;0.0380819;
Guided;220;220;2;181;0.045924;
Guided;220;220;2;191;0.0503706;
Guided;220;220;2;201;0.0449628;
Guided;220;220;2;211;0.0487615;
Guided;220;220;3;1;0.0151419;
Guided;220;220;3;11;0.0150381;
Guided;220;220;3;21;0.0166407;
Guided;220;220;3;31;0.017537;
Guided;220;220;3;41;0.0166111;
Guided;220;220;3;51;0.0193016;
Guided;220;220;3;61;0.0176118;
Guided;220;220;3;71;0.0155477;
Guided;220;220;3;81;0.0170942;
Guided;220;220;3;91;0.0202605;
Guided;220;220;3;101;0.0205977;
Guided;220;220;3;111;0.0235066;
Guided;220;220;3;121;0.025104;
Guided;220;220;3;131;0.0266819;
Guided;220;220;3;141;0.0336459;
Guided;220;220;3;151;0.0315464;
Guided;220;220;3;161;0.0329656;
Guided;220;220;3;171;0.0380756;
Guided;220;220;3;181;0.0397152;
Guided;220;220;3;191;0.0390221;
Guided;220;220;3;201;0.0500983;
Guided;220;220;3;211;0.0430196;
Guided;220;220;4;1;0.0113085;
Guided;220;220;4;11;0.0122975;
Guided;220;220;4;21;0.0135417;
Guided;220;220;4;31;0.0125802;
Guided;220;220;4;41;0.0167546;
Guided;220;220;4;51;0.0127858;
Guided;220;220;4;61;0.0125767;
Guided;220;220;4;71;0.0144848;
Guided;220;220;4;81;0.016671;
Guided;220;220;4;91;0.0199716;
Guided;220;220;4;101;0.0222783;
Guided;220;220;4;111;0.0253472;
Guided;220;220;4;121;0.0259138;
Guided;220;220;4;131;0.0267668;
Guided;220;220;4;141;0.0285975;
Guided;220;220;4;151;0.0311311;
Guided;220;220;4;161;0.0326319;
Guided;220;220;4;171;0.0357963;
Guided;220;220;4;181;0.0453888;
Guided;220;220;4;191;0.052189;
Guided;220;220;4;201;0.0411261;
Guided;220;220;4;211;0.0430658;
Guided;220;220;5;1;0.00919697;
Guided;220;220;5;11;0.00966919;
Guided;220;220;5;21;0.0105308;
Guided;220;220;5;31;0.0127307;
Guided;220;220;5;41;0.0107399;
Guided;220;220;5;51;0.0105732;
Guided;220;220;5;61;0.0127527;
Guided;220;220;5;71;0.0148863;
Guided;220;220;5;81;0.0170632;
Guided;220;220;5;91;0.0201423;
Guided;220;220;5;101;0.0219582;
Guided;220;220;5;111;0.0235407;
Guided;220;220;5;121;0.0248958;
Guided;220;220;5;131;0.0341365;
Guided;220;220;5;141;0.0286443;
Guided;220;220;5;151;0.0345559;
Guided;220;220;5;161;0.0328143;
Guided;220;220;5;171;0.0453703;
Guided;220;220;5;181;0.0370189;
Guided;220;220;5;191;0.0390274;
Guided;220;220;5;201;0.0407902;
Guided;220;220;5;211;0.0430918;
Guided;220;220;6;1;0.00764529;
Guided;220;220;6;11;0.00806736;
Guided;220;220;6;21;0.0093523;
Guided;220;220;6;31;0.0119656;
Guided;220;220;6;41;0.0106878;
Guided;220;220;6;51;0.0108056;
Guided;220;220;6;61;0.0144573;
Guided;220;220;6;71;0.0156815;
Guided;220;220;6;81;0.0184646;
Guided;220;220;6;91;0.0200796;
Guided;220;220;6;101;0.0220649;
Guided;220;220;6;111;0.0243351;
Guided;220;220;6;121;0.0247253;
Guided;220;220;6;131;0.0323209;
Guided;220;220;6;141;0.0295747;
Guided;220;220;6;151;0.0389059;
Guided;220;220;6;161;0.0334613;
Guided;220;220;6;171;0.0416087;
Guided;220;220;6;181;0.0369578;
Guided;220;220;6;191;0.0391912;
Guided;220;220;6;201;0.0410134;
Guided;220;220;6;211;0.0431136;
Guided;220;220;7;1;0.00680551;
Guided;220;220;7;11;0.00714914;
Guided;220;220;7;21;0.00860475;
Guided;220;220;7;31;0.00742094;
Guided;220;220;7;41;0.00870254;
Guided;220;220;7;51;0.0134874;
Guided;220;220;7;61;0.0128553;
Guided;220;220;7;71;0.0149382;
Guided;220;220;7;81;0.0173618;
Guided;220;220;7;91;0.0189436;
Guided;220;220;7;101;0.0225599;
Guided;220;220;7;111;0.0232864;
Guided;220;220;7;121;0.0246806;
Guided;220;220;7;131;0.0274346;
Guided;220;220;7;141;0.0295226;
Guided;220;220;7;151;0.0308827;
Guided;220;220;7;161;0.0328894;
Guided;220;220;7;171;0.035143;
Guided;220;220;7;181;0.04015;
Guided;220;220;7;191;0.0492019;
Guided;220;220;7;201;0.0554742;
Guided;220;220;7;211;0.043689;
Guided;220;220;8;1;0.00624331;
Guided;220;220;8;11;0.00888524;
Guided;220;220;8;21;0.0092078;
Guided;220;220;8;31;0.00711751;
Guided;220;220;8;41;0.00852541;
Guided;220;220;8;51;0.0117159;
Guided;220;220;8;61;0.016329;
Guided;220;220;8;71;0.0158689;
Guided;220;220;8;81;0.017209;
Guided;220;220;8;91;0.0192885;
Guided;220;220;8;101;0.0209025;
Guided;220;220;8;111;0.0237131;
Guided;220;220;8;121;0.0257581;
Guided;220;220;8;131;0.028321;
Guided;220;220;8;141;0.0369354;
Guided;220;220;8;151;0.0325756;
Guided;220;220;8;161;0.043535;
Guided;220;220;8;171;0.0349733;
Guided;220;220;8;181;0.0367261;
Guided;220;220;8;191;0.0390016;
Guided;220;220;8;201;0.0482912;
Guided;220;220;8;211;0.0433217;
Guided;230;230;1;1;0.0531331;
Guided;230;230;1;11;0.0531877;
Guided;230;230;1;21;0.0529843;
Guided;230;230;1;31;0.0508831;
Guided;230;230;1;41;0.0510046;
Guided;230;230;1;51;0.0510719;
Guided;230;230;1;61;0.0510687;
Guided;230;230;1;71;0.051166;
Guided;230;230;1;81;0.0510639;
Guided;230;230;1;91;0.0509483;
Guided;230;230;1;101;0.0509809;
Guided;230;230;1;111;0.0510096;
Guided;230;230;1;121;0.0509737;
Guided;230;230;1;131;0.0509558;
Guided;230;230;1;141;0.0510973;
Guided;230;230;1;151;0.0510759;
Guided;230;230;1;161;0.0510061;
Guided;230;230;1;171;0.051045;
Guided;230;230;1;181;0.0509892;
Guided;230;230;1;191;0.0513153;
Guided;230;230;1;201;0.051081;
Guided;230;230;1;211;0.051511;
Guided;230;230;1;221;0.0509909;
Guided;230;230;2;1;0.0263125;
Guided;230;230;2;11;0.0256093;
Guided;230;230;2;21;0.025542;
Guided;230;230;2;31;0.0254577;
Guided;230;230;2;41;0.0254579;
Guided;230;230;2;51;0.0254689;
Guided;230;230;2;61;0.0267081;
Guided;230;230;2;71;0.0256359;
Guided;230;230;2;81;0.0255222;
Guided;230;230;2;91;0.0267595;
Guided;230;230;2;101;0.026936;
Guided;230;230;2;111;0.0269209;
Guided;230;230;2;121;0.0281207;
Guided;230;230;2;131;0.0304621;
Guided;230;230;2;141;0.032882;
Guided;230;230;2;151;0.0347049;
Guided;230;230;2;161;0.03741;
Guided;230;230;2;171;0.0392505;
Guided;230;230;2;181;0.0419886;
Guided;230;230;2;191;0.0423873;
Guided;230;230;2;201;0.0448004;
Guided;230;230;2;211;0.0468455;
Guided;230;230;2;221;0.04915;
Guided;230;230;3;1;0.0181728;
Guided;230;230;3;11;0.0171988;
Guided;230;230;3;21;0.0172521;
Guided;230;230;3;31;0.0181;
Guided;230;230;3;41;0.0181495;
Guided;230;230;3;51;0.0225708;
Guided;230;230;3;61;0.0209849;
Guided;230;230;3;71;0.0180889;
Guided;230;230;3;81;0.0189107;
Guided;230;230;3;91;0.0214269;
Guided;230;230;3;101;0.0235746;
Guided;230;230;3;111;0.0256851;
Guided;230;230;3;121;0.0268408;
Guided;230;230;3;131;0.0292492;
Guided;230;230;3;141;0.0322946;
Guided;230;230;3;151;0.0342516;
Guided;230;230;3;161;0.0357937;
Guided;230;230;3;171;0.037999;
Guided;230;230;3;181;0.0409402;
Guided;230;230;3;191;0.042382;
Guided;230;230;3;201;0.0445423;
Guided;230;230;3;211;0.0470288;
Guided;230;230;3;221;0.0487218;
Guided;230;230;4;1;0.01337;
Guided;230;230;4;11;0.0137009;
Guided;230;230;4;21;0.014238;
Guided;230;230;4;31;0.0141626;
Guided;230;230;4;41;0.018313;
Guided;230;230;4;51;0.0216571;
Guided;230;230;4;61;0.0142688;
Guided;230;230;4;71;0.0161251;
Guided;230;230;4;81;0.0179689;
Guided;230;230;4;91;0.020397;
Guided;230;230;4;101;0.0233079;
Guided;230;230;4;111;0.0254191;
Guided;230;230;4;121;0.0273977;
Guided;230;230;4;131;0.0300493;
Guided;230;230;4;141;0.0313681;
Guided;230;230;4;151;0.0335629;
Guided;230;230;4;161;0.035666;
Guided;230;230;4;171;0.0379884;
Guided;230;230;4;181;0.0409829;
Guided;230;230;4;191;0.043588;
Guided;230;230;4;201;0.0444366;
Guided;230;230;4;211;0.0472386;
Guided;230;230;4;221;0.0492192;
Guided;230;230;5;1;0.0104446;
Guided;230;230;5;11;0.0110436;
Guided;230;230;5;21;0.0113201;
Guided;230;230;5;31;0.0138061;
Guided;230;230;5;41;0.0135236;
Guided;230;230;5;51;0.0119391;
Guided;230;230;5;61;0.0163789;
Guided;230;230;5;71;0.0162347;
Guided;230;230;5;81;0.0185275;
Guided;230;230;5;91;0.0207685;
Guided;230;230;5;101;0.0229509;
Guided;230;230;5;111;0.0262495;
Guided;230;230;5;121;0.0272004;
Guided;230;230;5;131;0.0291712;
Guided;230;230;5;141;0.0326651;
Guided;230;230;5;151;0.0337866;
Guided;230;230;5;161;0.0361747;
Guided;230;230;5;171;0.0380275;
Guided;230;230;5;181;0.0401751;
Guided;230;230;5;191;0.0430811;
Guided;230;230;5;201;0.0448474;
Guided;230;230;5;211;0.0468207;
Guided;230;230;5;221;0.0488772;
Guided;230;230;6;1;0.00883996;
Guided;230;230;6;11;0.00911775;
Guided;230;230;6;21;0.00968585;
Guided;230;230;6;31;0.0137841;
Guided;230;230;6;41;0.011291;
Guided;230;230;6;51;0.0118869;
Guided;230;230;6;61;0.0137693;
Guided;230;230;6;71;0.0174609;
Guided;230;230;6;81;0.0185362;
Guided;230;230;6;91;0.0213245;
Guided;230;230;6;101;0.0228961;
Guided;230;230;6;111;0.0253057;
Guided;230;230;6;121;0.0282125;
Guided;230;230;6;131;0.0303358;
Guided;230;230;6;141;0.0314683;
Guided;230;230;6;151;0.0333981;
Guided;230;230;6;161;0.0359093;
Guided;230;230;6;171;0.0378159;
Guided;230;230;6;181;0.0401351;
Guided;230;230;6;191;0.0449212;
Guided;230;230;6;201;0.0454763;
Guided;230;230;6;211;0.0468434;
Guided;230;230;6;221;0.0492097;
Guided;230;230;7;1;0.00887073;
Guided;230;230;7;11;0.00892278;
Guided;230;230;7;21;0.00934237;
Guided;230;230;7;31;0.0094063;
Guided;230;230;7;41;0.0108084;
Guided;230;230;7;51;0.0120987;
Guided;230;230;7;61;0.0139228;
Guided;230;230;7;71;0.0167311;
Guided;230;230;7;81;0.0185546;
Guided;230;230;7;91;0.0211568;
Guided;230;230;7;101;0.0242415;
Guided;230;230;7;111;0.0259202;
Guided;230;230;7;121;0.026925;
Guided;230;230;7;131;0.0305437;
Guided;230;230;7;141;0.0317123;
Guided;230;230;7;151;0.0337492;
Guided;230;230;7;161;0.0360609;
Guided;230;230;7;171;0.0382825;
Guided;230;230;7;181;0.0420956;
Guided;230;230;7;191;0.0431025;
Guided;230;230;7;201;0.0469339;
Guided;230;230;7;211;0.0469027;
Guided;230;230;7;221;0.0506367;
Guided;230;230;8;1;0.00932688;
Guided;230;230;8;11;0.0089785;
Guided;230;230;8;21;0.0100717;
Guided;230;230;8;31;0.0131855;
Guided;230;230;8;41;0.0176812;
Guided;230;230;8;51;0.0128969;
Guided;230;230;8;61;0.0138487;
Guided;230;230;8;71;0.0162395;
Guided;230;230;8;81;0.0192213;
Guided;230;230;8;91;0.0225184;
Guided;230;230;8;101;0.0240524;
Guided;230;230;8;111;0.0260184;
Guided;230;230;8;121;0.0277136;
Guided;230;230;8;131;0.0293493;
Guided;230;230;8;141;0.0331756;
Guided;230;230;8;151;0.0354092;
Guided;230;230;8;161;0.0381699;
Guided;230;230;8;171;0.0381527;
Guided;230;230;8;181;0.0435049;
Guided;230;230;8;191;0.0428384;
Guided;230;230;8;201;0.0449077;
Guided;230;230;8;211;0.049358;
Guided;230;230;8;221;0.0513074;
Guided;240;240;1;1;0.0630449;
Guided;240;240;1;11;0.0580506;
Guided;240;240;1;21;0.0583185;
Guided;240;240;1;31;0.0583399;
Guided;240;240;1;41;0.0580563;
Guided;240;240;1;51;0.0580486;
Guided;240;240;1;61;0.0580734;
Guided;240;240;1;71;0.0588505;
Guided;240;240;1;81;0.0609481;
Guided;240;240;1;91;0.0612948;
Guided;240;240;1;101;0.0609044;
Guided;240;240;1;111;0.0603949;
Guided;240;240;1;121;0.0579331;
Guided;240;240;1;131;0.0580084;
Guided;240;240;1;141;0.0577389;
Guided;240;240;1;151;0.0579182;
Guided;240;240;1;161;0.0575343;
Guided;240;240;1;171;0.0576545;
Guided;240;240;1;181;0.0578502;
Guided;240;240;1;191;0.0576675;
Guided;240;240;1;201;0.0576785;
Guided;240;240;1;211;0.0578722;
Guided;240;240;1;221;0.0577347;
Guided;240;240;1;231;0.057551;
Guided;240;240;2;1;0.0291686;
Guided;240;240;2;11;0.0290255;
Guided;240;240;2;21;0.0291087;
Guided;240;240;2;31;0.0289554;
Guided;240;240;2;41;0.0289436;
Guided;240;240;2;51;0.028916;
Guided;240;240;2;61;0.0290956;
Guided;240;240;2;71;0.0291561;
Guided;240;240;2;81;0.0292948;
Guided;240;240;2;91;0.0291527;
Guided;240;240;2;101;0.0292376;
Guided;240;240;2;111;0.0289458;
Guided;240;240;2;121;0.0293342;
Guided;240;240;2;131;0.0315785;
Guided;240;240;2;141;0.034164;
Guided;240;240;2;151;0.0376703;
Guided;240;240;2;161;0.0392719;
Guided;240;240;2;171;0.0413489;
Guided;240;240;2;181;0.0438949;
Guided;240;240;2;191;0.0461617;
Guided;240;240;2;201;0.0495344;
Guided;240;240;2;211;0.0532217;
Guided;240;240;2;221;0.0548909;
Guided;240;240;2;231;0.0592758;
Guided;240;240;3;1;0.0198334;
Guided;240;240;3;11;0.0199728;
Guided;240;240;3;21;0.0208425;
Guided;240;240;3;31;0.0208271;
Guided;240;240;3;41;0.0205599;
Guided;240;240;3;51;0.0254106;
Guided;240;240;3;61;0.024761;
Guided;240;240;3;71;0.029873;
Guided;240;240;3;81;0.0201848;
Guided;240;240;3;91;0.0231715;
Guided;240;240;3;101;0.0252034;
Guided;240;240;3;111;0.0281615;
Guided;240;240;3;121;0.0296544;
Guided;240;240;3;131;0.0329966;
Guided;240;240;3;141;0.0350684;
Guided;240;240;3;151;0.0369671;
Guided;240;240;3;161;0.039918;
Guided;240;240;3;171;0.0435875;
Guided;240;240;3;181;0.0438036;
Guided;240;240;3;191;0.0463445;
Guided;240;240;3;201;0.0483874;
Guided;240;240;3;211;0.0516357;
Guided;240;240;3;221;0.0535074;
Guided;240;240;3;231;0.0563865;
Guided;240;240;4;1;0.015315;
Guided;240;240;4;11;0.015888;
Guided;240;240;4;21;0.0159613;
Guided;240;240;4;31;0.0156748;
Guided;240;240;4;41;0.0197999;
Guided;240;240;4;51;0.0190912;
Guided;240;240;4;61;0.0156601;
Guided;240;240;4;71;0.0184496;
Guided;240;240;4;81;0.0217737;
Guided;240;240;4;91;0.0223086;
Guided;240;240;4;101;0.0260792;
Guided;240;240;4;111;0.0280519;
Guided;240;240;4;121;0.0295156;
Guided;240;240;4;131;0.0334084;
Guided;240;240;4;141;0.035141;
Guided;240;240;4;151;0.0367699;
Guided;240;240;4;161;0.0393679;
Guided;240;240;4;171;0.0418229;
Guided;240;240;4;181;0.0441586;
Guided;240;240;4;191;0.0491715;
Guided;240;240;4;201;0.0523012;
Guided;240;240;4;211;0.0518895;
Guided;240;240;4;221;0.0535694;
Guided;240;240;4;231;0.0561813;
Guided;240;240;5;1;0.0122476;
Guided;240;240;5;11;0.0121538;
Guided;240;240;5;21;0.0136417;
Guided;240;240;5;31;0.0152477;
Guided;240;240;5;41;0.0168513;
Guided;240;240;5;51;0.0141635;
Guided;240;240;5;61;0.0153794;
Guided;240;240;5;71;0.018574;
Guided;240;240;5;81;0.0212645;
Guided;240;240;5;91;0.0222015;
Guided;240;240;5;101;0.0248141;
Guided;240;240;5;111;0.0270369;
Guided;240;240;5;121;0.0291344;
Guided;240;240;5;131;0.0315579;
Guided;240;240;5;141;0.0354985;
Guided;240;240;5;151;0.0374558;
Guided;240;240;5;161;0.0392006;
Guided;240;240;5;171;0.0433529;
Guided;240;240;5;181;0.0441766;
Guided;240;240;5;191;0.0464867;
Guided;240;240;5;201;0.0489642;
Guided;240;240;5;211;0.0539533;
Guided;240;240;5;221;0.0560388;
Guided;240;240;5;231;0.0564745;
Guided;240;240;6;1;0.0124736;
Guided;240;240;6;11;0.0106016;
Guided;240;240;6;21;0.0112907;
Guided;240;240;6;31;0.0158787;
Guided;240;240;6;41;0.0112066;
Guided;240;240;6;51;0.0130546;
Guided;240;240;6;61;0.0157411;
Guided;240;240;6;71;0.0174372;
Guided;240;240;6;81;0.0212761;
Guided;240;240;6;91;0.0228387;
Guided;240;240;6;101;0.0259719;
Guided;240;240;6;111;0.0288087;
Guided;240;240;6;121;0.0320347;
Guided;240;240;6;131;0.0324315;
Guided;240;240;6;141;0.0346815;
Guided;240;240;6;151;0.0369113;
Guided;240;240;6;161;0.0395336;
Guided;240;240;6;171;0.0436013;
Guided;240;240;6;181;0.0441067;
Guided;240;240;6;191;0.0674875;
Guided;240;240;6;201;0.0502563;
Guided;240;240;6;211;0.0609062;
Guided;240;240;6;221;0.0540108;
Guided;240;240;6;231;0.0583778;
Guided;240;240;7;1;0.00850675;
Guided;240;240;7;11;0.010017;
Guided;240;240;7;21;0.0116367;
Guided;240;240;7;31;0.0135716;
Guided;240;240;7;41;0.0104277;
Guided;240;240;7;51;0.0136854;
Guided;240;240;7;61;0.0171339;
Guided;240;240;7;71;0.0211476;
Guided;240;240;7;81;0.0201873;
Guided;240;240;7;91;0.0243953;
Guided;240;240;7;101;0.026004;
Guided;240;240;7;111;0.0270582;
Guided;240;240;7;121;0.0428201;
Guided;240;240;7;131;0.0321784;
Guided;240;240;7;141;0.0356693;
Guided;240;240;7;151;0.038398;
Guided;240;240;7;161;0.0395589;
Guided;240;240;7;171;0.0414744;
Guided;240;240;7;181;0.0455357;
Guided;240;240;7;191;0.0469727;
Guided;240;240;7;201;0.0488271;
Guided;240;240;7;211;0.052023;
Guided;240;240;7;221;0.057348;
Guided;240;240;7;231;0.0558442;
Guided;240;240;8;1;0.00811651;
Guided;240;240;8;11;0.0103146;
Guided;240;240;8;21;0.0125357;
Guided;240;240;8;31;0.0144052;
